#id,timestamp|gmt_local_diff_sec|gmt_servertime_diff_sec,name,lat,lon,bikes,spaces,installed,locked,temporary,total_docks,givesbonus_acceptspedelecs_fbbattlevel,pedelecs
515,1661426821|-3600|-3600,"Russell Gardens, Olympia",51.500088,-0.211316,9,15,true,false,false,24,false,0
516,1661426821|-3600|-3600,"Chrisp Street Market, Poplar",51.5112,-0.014438,16,0,true,false,false,18,false,0
517,1661426821|-3600|-3600,"Ford Road, Old Ford",51.532513,-0.033085,15,1,true,false,false,17,false,0
518,1661426821|-3600|-3600,"Antill Road, Mile End",51.528224,-0.037471,6,23,true,false,false,30,false,0
519,1661426821|-3600|-3600,"Teviot Street, Poplar",51.518811,-0.011662,32,1,true,false,false,33,false,0
520,1661426821|-3600|-3600,"Bancroft Road, Bethnal Green",51.526041,-0.047218,14,7,true,false,false,21,false,0
521,1661426821|-3600|-3600,"Driffield Road, Old Ford",51.534137,-0.037366,17,1,true,false,false,19,false,0
522,1661426821|-3600|-3600,"Clinton Road, Mile End",51.525941,-0.036017,20,14,true,false,false,36,false,0
523,1661426821|-3600|-3600,"Langdon Park, Poplar",51.51549,-0.013475,23,0,true,false,false,24,false,0
524,1661426821|-3600|-3600,"Lancaster Gate , Bayswater",51.511654,-0.179668,22,16,true,false,false,38,false,0
525,1661426821|-3600|-3600,"Blythe Road, Olympia",51.496927,-0.21350087,6,16,true,false,false,24,false,0
526,1661426821|-3600|-3600,"Lancaster Drive, Blackwall",51.503143,-0.008428,12,14,true,false,false,27,false,0
527,1661426821|-3600|-3600,"Hansard Mews, Holland Park",51.503802,-0.215808,18,2,true,false,false,20,false,0
528,1661426821|-3600|-3600,"Clarges Street, Mayfair",51.507326,-0.145827,3,13,true,false,false,16,false,0
529,1661426821|-3600|-3600,"Manresa Road, Chelsea",51.486892,-0.170983,4,9,true,false,false,18,false,0
530,1661426821|-3600|-3600,"Newby Place, Poplar",51.508896,-0.012413,17,0,true,false,false,18,false,0
531,1661426821|-3600|-3600,"Twig Folly Bridge, Mile End",51.530326,-0.042744,12,8,true,false,false,21,false,0
532,1661426821|-3600|-3600,"Jubilee Plaza, Canary Wharf",51.50357,-0.020068,12,50,true,false,false,63,false,0
533,1661426821|-3600|-3600,"Wellington Row, Bethnal Green",51.528222,-0.069743,2,31,true,false,false,33,false,0
534,1661426821|-3600|-3600,"Goldsmith's Row, Haggerston",51.531864,-0.066035,12,15,true,false,false,27,false,0
535,1661426821|-3600|-3600,"Gloucester Avenue, Camden Town",51.537349,-0.147154,12,12,true,false,false,24,false,0
536,1661426821|-3600|-3600,"Queensbridge Road, Haggerston",51.53385,-0.06992,17,18,true,false,false,35,false,0
537,1661426821|-3600|-3600,"Old Montague Street, Whitechapel",51.51793,-0.067937,5,12,true,false,false,18,false,0
538,1661426821|-3600|-3600,"Naval Row, Blackwall",51.508981,-0.00699,18,3,true,false,false,21,false,0
539,1661426821|-3600|-3600,"Hoxton Station, Hoxton",51.531091,-0.075901,0,21,true,false,false,22,false,0
540,1661426821|-3600|-3600,"Albany Street, The Regent's Park",51.528302,-0.144466,13,11,true,false,false,27,false,0
541,1661426821|-3600|-3600,"Green Park Station, Mayfair",51.506613,-0.142844,4,20,true,false,false,28,false,0
542,1661426821|-3600|-3600,"Salmon Lane, Limehouse",51.514115,-0.033828,29,3,true,false,false,33,false,0
543,1661426821|-3600|-3600,"Lansdowne Walk, Ladbroke Grove",51.509591,-0.204666,0,21,true,false,false,21,false,0
544,1661426821|-3600|-3600,"Percival Street, Finsbury",51.526153,-0.102208,7,15,true,false,false,22,false,0
545,1661426821|-3600|-3600,"Arlington Road, Camden Town",51.539957,-0.145246,17,5,true,false,false,24,false,0
546,1661426821|-3600|-3600,"New Fetter Lane, Holborn",51.517428,-0.107987,11,10,true,false,false,21,false,0
547,1661426821|-3600|-3600,"East India DLR, Blackwall",51.509474,-0.002275,23,26,true,false,false,51,false,0
548,1661426821|-3600|-3600,"Westminster Bridge Road, Elephant &amp; Castle",51.498386,-0.107913,18,8,true,false,false,26,false,0
549,1661426821|-3600|-3600,"Gaywood  Street, Elephant &amp; Castle",51.49605,-0.104193,8,34,true,false,false,45,false,0
550,1661426821|-3600|-3600,"Harford Street, Mile End",51.521564,-0.039264,10,13,true,false,false,23,false,0
551,1661426821|-3600|-3600,"Import Dock, Canary Wharf",51.505772,-0.016460175,5,32,true,false,false,39,false,0
552,1661426821|-3600|-3600,"Watney Street, Shadwell",51.511542,-0.056667,11,15,true,false,false,27,false,0
553,1661426821|-3600|-3600,"Regent's Row , Haggerston",51.535678,-0.062546,7,17,true,false,false,24,false,0
554,1661426821|-3600|-3600,"Aberfeldy Street, Poplar",51.513548,-0.005659,14,1,true,false,false,16,false,0
556,1661426821|-3600|-3600,"Heron Quays DLR, Canary Wharf",51.502661,-0.021596,5,22,true,false,false,27,false,0
557,1661426821|-3600|-3600,"King Edward Street, St Pauls",51.51601,-0.0985,5,13,true,false,false,20,false,0
558,1661426821|-3600|-3600,"Page Street, Westminster",51.493978,-0.127554,4,20,true,false,false,24,false,0
559,1661426821|-3600|-3600,"Abbotsbury Road, Holland Park",51.501391,-0.205991,6,18,true,false,false,24,false,0
560,1661426821|-3600|-3600,"Ladbroke Grove Central, Ladbroke Grove",51.511624,-0.205921,0,21,true,false,false,21,false,0
561,1661426821|-3600|-3600,"Rectory Square, Stepney",51.518369,-0.043371,16,6,true,false,false,22,false,0
562,1661426821|-3600|-3600,"Bury Place, Holborn",51.51746,-0.12335,8,12,true,false,false,21,false,0
563,1661426821|-3600|-3600,"Preston's Road, Cubitt Town",51.499286,-0.009152,20,3,true,false,false,26,false,0
564,1661426821|-3600|-3600,"Somerset House, Strand",51.509943,-0.117619,21,12,true,false,false,41,false,0
565,1661426821|-3600|-3600,"Selby Street, Whitechapel",51.521905,-0.063386,9,8,true,false,false,17,false,0
566,1661426821|-3600|-3600,"Westfield Ariel Way, White City",51.509158,-0.224103,4,38,true,false,false,42,false,0
568,1661426821|-3600|-3600,"Bishop's Bridge Road West, Bayswater",51.51616,-0.18697,12,6,true,false,false,18,false,0
569,1661426821|-3600|-3600,"Pitfield Street Central, Hoxton",51.53213,-0.08299,12,18,true,false,false,30,false,0
570,1661426821|-3600|-3600,"Upper Bank Street, Canary Wharf",51.503083,-0.017676,21,14,true,false,false,36,false,0
571,1661426821|-3600|-3600,"Westfield Southern Terrace ,Shepherd's Bush",51.506256,-0.218337,1,27,true,false,false,29,false,0
572,1661426821|-3600|-3600,"Greenland Road, Camden Town",51.539099,-0.141728,9,26,true,false,false,36,false,0
573,1661426821|-3600|-3600,"Limerston Street, West Chelsea",51.485587,-0.18119,1,16,true,false,false,18,false,0
574,1661426821|-3600|-3600,"Eagle Wharf Road, Hoxton",51.53356,-0.09315,1,42,true,false,false,45,false,0
576,1661426821|-3600|-3600,"Alpha Grove, Millwall",51.497304,-0.022793,11,11,true,false,false,23,false,0
577,1661426821|-3600|-3600,"Globe Town Market, Bethnal Green",51.528869,-0.047548,11,8,true,false,false,20,false,0
578,1661426821|-3600|-3600,"Hollybush Gardens, Bethnal Green",51.527607,-0.057133,11,21,true,false,false,32,false,0
579,1661426821|-3600|-3600,"Queen Street 2, Bank",51.511246,-0.093051,10,24,true,false,false,36,false,0
580,1661426821|-3600|-3600,"Doddington Grove, Kennington",51.48692917,-0.102996299,15,20,true,false,false,36,false,0
581,1661426821|-3600|-3600,"New Cavendish Street, Marylebone",51.519167,-0.147983,10,7,true,false,false,18,false,0
583,1661426821|-3600|-3600,"Abingdon Green, Westminster",51.49764,-0.12597218,7,11,true,false,false,20,false,0
584,1661426821|-3600|-3600,"Ilchester Gardens, Bayswater",51.51244,-0.19096,5,15,true,false,false,21,false,0
586,1661426821|-3600|-3600,"Mudchute DLR, Cubitt Town",51.490645,-0.014582,7,24,true,false,false,31,false,0
587,1661426821|-3600|-3600,"Monument Street, Monument",51.50964,-0.08497,4,17,true,false,false,22,false,0
588,1661426821|-3600|-3600,"Hoxton Street, Hoxton",51.52959,-0.0801,11,15,true,false,false,27,false,0
589,1661426821|-3600|-3600,"Drayton Gardens, West Chelsea",51.487196,-0.179369,16,2,true,false,false,18,false,0
590,1661426821|-3600|-3600,"Greenberry Street, St.John's Wood",51.53256,-0.16862,6,19,true,false,false,26,false,0
592,1661426821|-3600|-3600,"Bishop's Bridge Road East, Bayswater",51.5171,-0.18377,11,9,true,false,false,20,false,0
593,1661426821|-3600|-3600,"Northdown Street, King's Cross",51.531066,-0.11934,5,16,true,false,false,21,false,0
594,1661426821|-3600|-3600,"Kingsway Southbound, Strand",51.513875,-0.117774,8,25,true,false,false,33,false,0
595,1661426821|-3600|-3600,"Hammersmith Road, Hammersmith",51.493267,-0.21985,11,10,true,false,false,22,false,0
596,1661426821|-3600|-3600,"Parson's Green , Parson's Green",51.472817,-0.199783,2,19,true,false,false,21,false,0
597,1661426821|-3600|-3600,"Fulham Park Road, Fulham",51.473471,-0.20782,7,20,true,false,false,27,false,0
598,1661426821|-3600|-3600,"Southerton Road, Hammersmith",51.494499,-0.228188,21,17,true,false,false,38,false,0
599,1661426821|-3600|-3600,"Manbre Road, Hammersmith",51.485743,-0.223616,10,18,true,false,false,28,false,0
600,1661426821|-3600|-3600,"South Lambeth Road, Vauxhall",51.481747,-0.124642,17,3,true,false,false,21,false,0
601,1661426821|-3600|-3600,"BBC White City, White City",51.514767,-0.225787,9,27,true,false,false,36,false,0
602,1661426821|-3600|-3600,"Union Grove, Wandsworth Road",51.472993,-0.133972,21,22,true,false,false,45,false,0
603,1661426821|-3600|-3600,"Caldwell Street, Stockwell",51.477839,-0.116493,24,19,true,false,false,44,false,0
604,1661426821|-3600|-3600,"St Martins Close, Camden Town",51.538792,-0.138535,3,15,true,false,false,18,false,0
605,1661426821|-3600|-3600,"Seymour Place, Marylebone",51.520331,-0.163667,6,23,true,false,false,29,false,0
606,1661426821|-3600|-3600,"Addison Road, Holland Park",51.504199,-0.210941,4,22,true,false,false,26,false,0
607,1661426821|-3600|-3600,"Putney Bridge Station, Fulham",51.468814,-0.210279,13,8,true,false,false,21,false,0
608,1661426821|-3600|-3600,"Colet Gardens, Hammersmith",51.491093,-0.216493,9,21,true,false,false,30,false,0
609,1661426821|-3600|-3600,"Sugden Road, Clapham",51.46512358,-0.157788279,3,15,true,false,false,19,false,0
610,1661426821|-3600|-3600,"Danvers Street, West Chelsea",51.48256792,-0.172078187,0,14,true,false,false,21,false,0
611,1661426821|-3600|-3600,"Princedale Road , Holland Park",51.50646524,-0.208486599,9,11,true,false,false,20,false,0
612,1661426821|-3600|-3600,"Wandsworth Rd, Isley Court, Wandsworth Road",51.46925984,-0.141812513,9,19,true,false,false,30,false,0
613,1661426821|-3600|-3600,"Woodstock Grove, Shepherd's Bush",51.50403821,-0.217400093,3,20,true,false,false,24,false,0
614,1661426821|-3600|-3600,"London Fields, Hackney Central",51.54119,-0.058826101,11,9,true,false,false,21,false,0
615,1661426821|-3600|-3600,"Finlay Street, Fulham",51.4768851,-0.215895601,17,6,true,false,false,24,false,0
616,1661426821|-3600|-3600,"Aintree Street, Fulham",51.48102131,-0.209973497,21,3,true,false,false,24,false,0
617,1661426821|-3600|-3600,"Elysium Place, Fulham",51.47107905,-0.207842908,3,18,true,false,false,21,false,0
618,1661426821|-3600|-3600,"Eel Brook Common, Walham Green",51.47625965,-0.193254007,14,10,true,false,false,24,false,0
619,1661426821|-3600|-3600,"Irene Road, Parsons Green",51.4737636,-0.197010096,5,38,true,false,false,43,false,0
620,1661426821|-3600|-3600,"Surrey Lane, Battersea",51.47518024,-0.167160736,13,15,true,false,false,28,false,0
621,1661426821|-3600|-3600,"Wandsworth Town Station, Wandsworth",51.46086446,-0.187427294,25,6,true,false,false,33,false,0
622,1661426821|-3600|-3600,"Lansdowne Road, Ladbroke Grove",51.50748124,-0.205535908,1,28,true,false,false,29,false,0
623,1661426821|-3600|-3600,"Nantes Close, Wandsworth",51.46193072,-0.180791784,10,10,true,false,false,22,false,0
624,1661426821|-3600|-3600,"Courland Grove, Wandsworth Road",51.4729184,-0.132102704,27,12,true,false,false,40,false,0
625,1661426821|-3600|-3600,"Queen's Circus, Battersea Park",51.47761941,-0.149551631,11,16,true,false,false,28,false,0
626,1661426821|-3600|-3600,"Normand Park, West Kensington",51.48438657,-0.20481514,7,17,true,false,false,24,false,0
627,1661426821|-3600|-3600,"Holden Street, Battersea",51.4687905,-0.158230901,8,12,true,false,false,20,false,0
628,1661426821|-3600|-3600,"William Morris Way, Sands End",51.46881971,-0.184318843,26,0,true,false,false,26,false,0
629,1661426821|-3600|-3600,"Morie Street, Wandsworth",51.45995384,-0.190184054,12,15,true,false,false,28,false,0
630,1661426821|-3600|-3600,"Clarence Walk, Stockwell",51.47073264,-0.126994068,12,15,true,false,false,28,false,0
631,1661426821|-3600|-3600,"Battersea Park Road, Nine Elms",51.4795017,-0.141770709,8,19,true,false,false,27,false,0
632,1661426821|-3600|-3600,"Sheepcote Lane, Battersea",51.47053858,-0.163041605,25,2,true,false,false,28,false,0
633,1661426821|-3600|-3600,"Vereker Road, West Kensington",51.48959104,-0.209378594,21,10,true,false,false,32,false,0
634,1661426821|-3600|-3600,"Brook Green South, Brook Green",51.49434708,-0.215804559,24,9,true,false,false,33,false,0
635,1661426821|-3600|-3600,"Greyhound Road, Hammersmith",51.48606206,-0.214428378,21,16,true,false,false,37,false,0
636,1661426821|-3600|-3600,"South Park, Sands End",51.46706414,-0.193502076,3,25,true,false,false,28,false,0
637,1661426821|-3600|-3600,"Spencer Park, Wandsworth Common",51.45787019,-0.174691623,21,4,true,false,false,25,false,0
638,1661426821|-3600|-3600,"Falcon Road, Clapham Junction",51.46663393,-0.169821175,16,10,true,false,false,28,false,0
639,1661426821|-3600|-3600,"Coomer Place, West Kensington",51.48357068,-0.202038682,17,7,true,false,false,27,false,0
640,1661426821|-3600|-3600,"Silverthorne Road, Battersea",51.47286577,-0.148059277,28,0,true,false,false,28,false,0
641,1661426821|-3600|-3600,"Archbishop's Park, Waterloo",51.49824168,-0.117495865,6,17,true,false,false,23,false,0
642,1661426821|-3600|-3600,"Fawcett Close, Battersea",51.46916161,-0.174485792,17,18,true,false,false,36,false,0
643,1661426821|-3600|-3600,"All Saints' Road, Portobello",51.5190427,-0.204764421,8,14,true,false,false,22,false,0
644,1661426821|-3600|-3600,"Rainville Road, Hammersmith",51.48373225,-0.223852256,25,11,true,false,false,36,false,0
645,1661426821|-3600|-3600,"Great Suffolk Street, The Borough",51.50173215,-0.100292412,9,12,true,false,false,21,false,0
646,1661426821|-3600|-3600,"Buckingham Gate, Westminster",51.49886563,-0.137424571,8,8,true,false,false,16,false,0
647,1661426821|-3600|-3600,"Richmond Way, Shepherd's Bush",51.50035306,-0.217515071,18,9,true,false,false,27,false,0
648,1661426821|-3600|-3600,"Peterborough Road, Sands End",51.46904022,-0.19627483,20,10,true,false,false,30,false,0
649,1661426821|-3600|-3600,"World's End Place, West Chelsea",51.48180515,-0.18027465,9,12,true,false,false,22,false,0
650,1661426821|-3600|-3600,"St. Mark's Road, North Kensington",51.51687069,-0.213872396,8,13,true,false,false,21,false,0
651,1661426821|-3600|-3600,"Thorndike Close, West Chelsea",51.48089844,-0.183853573,1,24,true,false,false,25,false,0
652,1661426821|-3600|-3600,"Evesham Street, Avondale",51.51148696,-0.218190203,4,25,true,false,false,29,false,0
653,1661426821|-3600|-3600,"Simpson Street, Clapham Junction",51.47084722,-0.17070367,15,8,true,false,false,25,false,0
654,1661426821|-3600|-3600,"Ashmole Estate, Oval",51.48267821,-0.117661574,23,11,true,false,false,34,false,0
655,1661426821|-3600|-3600,"Crabtree Lane, Fulham",51.48294452,-0.219346128,7,19,true,false,false,27,false,0
656,1661426821|-3600|-3600,"Broomhouse Lane, Parsons Green",51.46841875,-0.199135704,25,4,true,false,false,29,false,0
657,1661426821|-3600|-3600,"Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,20,1,true,false,false,21,false,0
658,1661426821|-3600|-3600,"Ethelburga Estate, Battersea Park",51.47729232,-0.16478637,8,22,true,false,false,30,false,0
659,1661426821|-3600|-3600,"Blackfriars Station, St. Paul's",51.511934,-0.10307894,12,19,true,false,false,35,false,0
660,1661426821|-3600|-3600,"West Kensington Station, West Kensington",51.49087074,-0.206029743,14,7,true,false,false,22,false,0
661,1661426821|-3600|-3600,"All Saints Church, Portobello",51.51632095,-0.202608612,14,22,true,false,false,37,false,0
662,1661426821|-3600|-3600,"Phene Street, Chelsea",51.48498496,-0.167919869,7,15,true,false,false,24,false,0
663,1661426821|-3600|-3600,"Clarendon Road, Avondale",51.51323001,-0.211593602,4,20,true,false,false,24,false,0
664,1661426821|-3600|-3600,"Austin Road, Battersea Park",51.474376,-0.155442787,22,2,true,false,false,24,false,0
665,1661426821|-3600|-3600,"Smugglers Way, Wandsworth",51.46108367,-0.191722864,14,8,true,false,false,22,false,0
667,1661426821|-3600|-3600,"Shepherd's Bush Road North, Shepherd's Bush",51.5015946,-0.222293381,5,26,true,false,false,34,false,0
668,1661426821|-3600|-3600,"Ravenscourt Park Station, Hammersmith",51.49422354,-0.236769936,6,19,true,false,false,26,false,0
669,1661426821|-3600|-3600,"Teversham Lane, Stockwell",51.47614939,-0.1232585,35,3,true,false,false,39,false,0
670,1661426821|-3600|-3600,"Ashley Crescent, Battersea",51.46718562,-0.152248582,22,5,true,false,false,28,false,0
671,1661426821|-3600|-3600,"Parsons Green Station, Parsons Green",51.475089,-0.201968,5,51,true,false,false,56,false,0
673,1661426821|-3600|-3600,"Hibbert Street, Battersea",51.46517078,-0.18038939,30,6,true,false,false,36,false,0
674,1661426821|-3600|-3600,"Carnegie Street, King's Cross",51.53546778,-0.11619105,14,25,true,false,false,40,false,0
675,1661426821|-3600|-3600,"Usk Road, Clapham Junction",51.46348914,-0.182126248,13,16,true,false,false,30,false,0
676,1661426821|-3600|-3600,"Hartington Road, Stockwell",51.47787084,-0.126874471,31,4,true,false,false,35,false,0
677,1661426821|-3600|-3600,"Heath Road, Battersea",51.46866929,-0.146544642,9,17,true,false,false,27,false,0
678,1661426821|-3600|-3600,"Esmond Street, Putney",51.46231278,-0.211468596,29,1,true,false,false,30,false,0
679,1661426821|-3600|-3600,"Orbel Street, Battersea",51.47453545,-0.170210533,15,11,true,false,false,26,false,0
680,1661426821|-3600|-3600,"Westbridge Road, Battersea",51.47768469,-0.170329317,9,19,true,false,false,28,false,0
681,1661426821|-3600|-3600,"Bishop's Avenue, Fulham",51.47303687,-0.214749808,6,40,true,false,false,46,false,0
682,1661426821|-3600|-3600,"Crisp Road, Hammersmith",51.48810829,-0.22660621,30,16,true,false,false,46,false,0
683,1661426821|-3600|-3600,"Dorothy Road, Clapham Junction",51.46506424,-0.163750945,20,7,true,false,false,28,false,0
684,1661426821|-3600|-3600,"Neville Gill Close, Wandsworth",51.45475251,-0.195197203,24,7,true,false,false,32,false,0
685,1661426821|-3600|-3600,"Osiers Road, Wandsworth",51.46067005,-0.198735357,26,3,true,false,false,30,false,0
686,1661426821|-3600|-3600,"Beryl Road, Hammersmith",51.48814438,-0.222456468,0,26,true,false,false,26,false,0
688,1661426821|-3600|-3600,"Northfields, Wandsworth",51.46095151,-0.20066766,18,9,true,false,false,28,false,0
689,1661426821|-3600|-3600,"Spanish Road, Clapham Junction",51.45922541,-0.180884959,4,26,true,false,false,30,false,0
690,1661426821|-3600|-3600,"Stanley Grove, Battersea",51.47047503,-0.152130083,7,16,true,false,false,24,false,0
691,1661426821|-3600|-3600,"Erin Close, Walham Green",51.47946386,-0.195777222,23,1,true,false,false,24,false,0
692,1661426821|-3600|-3600,"Cadogan Close, Victoria Park",51.54211855,-0.028941601,15,4,true,false,false,22,false,0
693,1661426821|-3600|-3600,"Felsham Road, Putney",51.464786,-0.215618902,14,3,true,false,false,18,false,0
694,1661426821|-3600|-3600,"Putney Rail Station, Putney",51.46071722,-0.216526155,3,17,true,false,false,20,false,0
695,1661426821|-3600|-3600,"Islington Green, Angel",51.53638435,-0.102757578,13,7,true,false,false,21,false,0
696,1661426821|-3600|-3600,"Charing Cross Hospital, Hammersmith",51.48728535,-0.217995921,19,1,true,false,false,21,false,0
697,1661426821|-3600|-3600,"Charlotte Terrace, Angel",51.53639219,-0.112721065,20,5,true,false,false,25,false,0
698,1661426821|-3600|-3600,"Shoreditch Court, Haggerston",51.53908372,-0.070329419,27,7,true,false,false,35,false,0
699,1661426821|-3600|-3600,"Belford House, Haggerston",51.5366541,-0.07023031,20,19,true,false,false,39,false,0
700,1661426821|-3600|-3600,"Battersea Church Road, Battersea",51.47696496,-0.174347066,8,16,true,false,false,25,false,0
701,1661426821|-3600|-3600,"Vicarage Crescent, Battersea",51.47287627,-0.176267008,20,7,true,false,false,30,false,0
702,1661426821|-3600|-3600,"Durant Street, Bethnal Green",51.52868155,-0.065550321,13,10,true,false,false,24,false,0
703,1661426821|-3600|-3600,"St. Bride Street, Holborn",51.51505991,-0.10534448,16,8,true,false,false,25,false,0
704,1661426821|-3600|-3600,"Mexfield Road, East Putney",51.45682071,-0.202802098,9,9,true,false,false,18,false,0
705,1661426821|-3600|-3600,"Upper Richmond Road, Putney",51.45971528,-0.212145939,17,8,true,false,true,25,false,0
706,1661426821|-3600|-3600,"Snowsfields, London Bridge",51.50215353,-0.083632928,3,28,true,false,false,31,false,0
707,1661426821|-3600|-3600,"Barons Court Station, West Kensington",51.49021762,-0.215087092,8,23,true,false,false,32,false,0
708,1661426821|-3600|-3600,"Disraeli Road, Putney",51.46161068,-0.21614583,14,19,true,false,false,33,false,0
709,1661426821|-3600|-3600,"Montserrat Road , Putney",51.46321128,-0.215550761,19,4,true,false,false,23,false,0
710,1661426821|-3600|-3600,"Albert Bridge Road, Battersea Park",51.47439218,-0.163347594,16,4,true,false,false,20,false,0
711,1661426821|-3600|-3600,"Everington Street, Fulham",51.48335692,-0.216305546,28,3,true,false,false,31,false,0
712,1661426821|-3600|-3600,"Mile End Stadium, Mile End",51.51854104,-0.034903714,11,11,true,false,false,22,false,0
713,1661426821|-3600|-3600,"Hawley Crescent, Camden Town",51.54100708,-0.14326094,15,3,true,false,false,22,false,0
714,1661426821|-3600|-3600,"Stewart's Road, Wandsworth Road",51.47311696,-0.137235175,15,13,true,false,false,28,false,0
715,1661426821|-3600|-3600,"Aylward Street, Stepney",51.51563007,-0.049067243,16,5,true,false,false,22,false,0
717,1661426821|-3600|-3600,"Dunston Road , Haggerston",51.53658514,-0.075885686,21,18,true,false,false,43,false,0
718,1661426821|-3600|-3600,"Ada Street, Hackney Central",51.53571683,-0.060291813,11,34,true,false,false,45,false,0
719,1661426821|-3600|-3600,"Victoria Park Road, Hackney Central",51.53642464,-0.054162264,11,23,true,false,false,34,false,0
720,1661426821|-3600|-3600,"Star Road, West Kensington",51.48724429,-0.205279052,12,10,true,false,false,23,false,0
721,1661426821|-3600|-3600,"Wendon Street, Old Ford",51.53603947,-0.026262677,13,4,true,false,false,18,false,0
722,1661426821|-3600|-3600,"Finnis Street, Bethnal Green",51.52458353,-0.058631453,11,8,true,false,false,19,false,0
723,1661426821|-3600|-3600,"Stephendale Road, Sands End",51.46822047,-0.190346493,29,17,true,false,false,48,false,0
724,1661426821|-3600|-3600,"Alma Road, Wandsworth",51.45799126,-0.184806157,2,26,true,false,false,28,false,0
725,1661426821|-3600|-3600,"Walworth Square, Walworth",51.491327,-0.096518684,13,11,true,false,false,24,false,0
726,1661426821|-3600|-3600,"Alfreda Street, Battersea Park",51.47505096,-0.150908371,16,5,true,false,false,22,false,0
727,1661426821|-3600|-3600,"Chesilton Road, Fulham",51.47569809,-0.20587627,1,22,true,false,false,23,false,0
728,1661426821|-3600|-3600,"Putney Bridge Road, East Putney",51.46199911,-0.206240805,22,7,true,false,false,29,false,0
729,1661426821|-3600|-3600,"St. Peter's Terrace, Fulham",51.47893931,-0.208485293,19,5,true,false,false,24,false,0
730,1661426821|-3600|-3600,"Bridge Avenue, Hammersmith",51.49208492,-0.229116862,15,3,true,false,false,18,false,0
731,1661426821|-3600|-3600,"Michael Road, Walham Green",51.47727637,-0.189210466,8,29,true,false,false,37,false,0
732,1661426821|-3600|-3600,"Duke Street Hill, London Bridge",51.50630441,-0.087262995,1,18,true,false,false,21,false,0
733,1661426821|-3600|-3600,"Park Lane, Mayfair",51.50542628,-0.150817316,1,16,true,false,false,18,false,0
734,1661426821|-3600|-3600,"Plough Terrace, Clapham Junction",51.46230566,-0.175407201,1,30,true,false,false,31,false,0
735,1661426821|-3600|-3600,"Grant Road East, Clapham Junction",51.46489445,-0.17302926,8,20,true,false,false,28,false,0
736,1661426821|-3600|-3600,"Queensdale Road, Shepherd's Bush",51.50659035,-0.216104479,15,13,true,false,false,28,false,0
737,1661426821|-3600|-3600,"Fulham Broadway, Walham Green",51.47993289,-0.19411695,2,24,true,false,false,26,false,0
738,1661426821|-3600|-3600,"Imperial Road, Sands End",51.47514228,-0.187278987,18,18,true,false,false,37,false,0
739,1661426821|-3600|-3600,"Hortensia Road, West Brompton",51.48176572,-0.185273723,2,26,true,false,false,28,false,0
740,1661426821|-3600|-3600,"Sirdar Road, Avondale",51.51092871,-0.214594781,4,22,true,false,false,26,false,0
741,1661426821|-3600|-3600,"Freston Road, Avondale",51.5129814,-0.219486603,18,5,true,false,false,23,false,0
742,1661426821|-3600|-3600,"Blenheim Crescent, Ladbroke Grove",51.51510818,-0.208565479,5,17,true,false,false,22,false,0
743,1661426821|-3600|-3600,"Oxford Road, Putney",51.46079243,-0.212607684,29,0,true,false,false,29,false,0
744,1661426821|-3600|-3600,"Ingrave Street, Clapham Junction",51.46745485,-0.172293499,29,1,true,false,false,30,false,0
745,1661426821|-3600|-3600,"Upcerne Road, West Chelsea",51.47816972,-0.18243547,16,13,true,false,false,29,false,0
746,1661426821|-3600|-3600,"Lots Road, West Chelsea",51.4795738,-0.17903854,0,24,true,false,false,24,false,0
747,1661426821|-3600|-3600,"Ormonde Gate, Chelsea",51.48796408,-0.161765173,7,16,true,false,false,24,false,0
748,1661426821|-3600|-3600,"Hertford Road, De Beauvoir Town",51.53727795,-0.079201849,13,8,true,false,false,25,false,0
749,1661426821|-3600|-3600,"Haggerston Road, Haggerston",51.53932857,-0.074284675,26,1,true,false,false,37,false,0
750,1661426821|-3600|-3600,"Culvert Road, Battersea",51.4710956,-0.157850096,12,13,true,false,false,27,false,0
751,1661426821|-3600|-3600,"Newton Street, Covent Garden",51.51612862,-0.120909408,2,20,true,false,false,24,false,0
752,1661426821|-3600|-3600,"London Street, Paddington",51.515117,-0.17371276,10,8,true,false,false,19,false,0
754,1661426821|-3600|-3600,"Grenfell Road, Avondale",51.5129006,-0.214762686,5,19,true,false,false,24,false,0
755,1661426821|-3600|-3600,"The Vale, Chelsea",51.48512191,-0.174971902,10,14,true,false,false,24,false,0
756,1661426821|-3600|-3600,"Prince of Wales Drive, Battersea Park",51.47515398,-0.159169801,13,6,true,false,false,21,false,0
757,1661426821|-3600|-3600,"Harcourt Terrace, West Brompton",51.48795853,-0.187404506,21,2,true,false,false,24,false,0
758,1661426821|-3600|-3600,"Westbourne Park Road, Portobello",51.51787005,-0.201005397,4,19,true,false,false,23,false,0
759,1661426821|-3600|-3600,"Broadley Terrace, Marylebone",51.52456169,-0.165668686,6,12,true,false,false,18,false,0
761,1661426821|-3600|-3600,"Humbolt Road, Fulham",51.48321729,-0.211860644,16,10,true,false,false,26,false,0
762,1661426821|-3600|-3600,"Storey's Gate, Westminster",51.50070305,-0.129698963,13,8,true,false,false,21,false,0
763,1661426821|-3600|-3600,"Mile End Park Leisure Centre, Mile End",51.52059714,-0.032566533,33,13,true,false,false,47,false,0
